Time(RTC),Time(Millis),Shock Pot FL,Shock Pot FR,Shock Pot RL,Shock Pot RR,Steering,Gyro X,Gyro Y,Gyro Z,Accel X,Accel Y,Accel Z,Mag X,Mag Y,Mag Z
23:06:54,121320,631,642,706,748,831,10.96,-9.7,-43.96,-0.23,-1.23,0.46,-0.18,0.38,-0.24
23:06:54,121346,633,643,703,748,831,10.96,-9.7,-43.96,-0.24,-0.4,0.85,-0.18,0.38,-0.24
23:06:55,121374,632,660,699,750,830,10.96,-9.7,-43.96,-0.87,0.17,1.2,-0.18,0.38,-0.24
23:06:55,121399,630,683,691,754,830,10.96,-9.7,-43.96,-0.23,-0.57,1.39,-0.18,0.38,-0.24
23:06:55,121425,630,686,685,751,831,10.96,-9.7,-43.96,-0.28,-0.85,1.32,-0.18,0.38,-0.24
23:06:55,121451,629,686,687,741,830,10.96,-9.7,-43.96,-0.36,-1.65,0.35,-0.18,0.38,-0.24
23:06:55,121477,629,677,692,742,829,10.96,-9.7,-43.96,-0.2,-0.65,1.24,-0.18,0.38,-0.24
23:06:55,121502,629,673,693,740,833,10.96,-9.7,-43.96,0,-1.28,1.55,-0.18,0.38,-0.24
23:06:55,121530,629,673,695,748,830,10.96,-9.7,-43.96,-0.1,-1.8,0.73,-0.18,0.38,-0.24
23:06:55,121556,629,682,688,755,830,10.96,-9.7,-43.96,-0.79,-0.48,0.86,-0.18,0.38,-0.24
23:06:55,121582,629,684,681,758,830,10.96,-9.7,-43.96,-0.49,-1.18,1.6,-0.18,0.38,-0.24
23:06:55,121607,629,683,686,751,830,10.96,-9.7,-43.96,-0.09,-1.33,1.19,-0.18,0.38,-0.24
23:06:55,121633,629,668,698,748,829,10.96,-9.7,-43.96,0.45,-0.42,1.77,-0.18,0.38,-0.24
23:06:55,121659,629,659,701,747,830,10.96,-9.7,-43.96,0.41,-0.23,1.21,-0.18,0.38,-0.24
23:06:55,121687,630,652,699,755,830,10.96,-9.7,-43.96,-0.3,-0.64,1.24,-0.18,0.38,-0.24
23:06:55,121712,630,661,691,760,830,10.96,-9.7,-43.96,-0.66,-0.33,0.77,-0.18,0.38,-0.24
23:06:55,121738,629,666,680,753,830,10.96,-9.7,-43.96,-0.59,-0.92,0.67,-0.18,0.38,-0.24
23:06:55,121764,629,671,680,747,830,10.96,-9.7,-43.96,0.71,-0.32,0.63,-0.18,0.38,-0.24
23:06:55,121790,629,662,686,737,829,10.96,-9.7,-43.96,-0.39,-1.47,1.14,-0.18,0.38,-0.24
23:06:55,121817,629,651,693,735,830,10.96,-9.7,-43.96,-0.66,-0.66,0.93,-0.18,0.38,-0.24
23:06:55,121936,629,681,693,742,830,10.96,-9.7,-43.96,-0.38,-0.84,0.75,-0.18,0.38,-0.24
23:06:55,121962,629,672,694,733,830,10.96,-9.7,-43.96,0.31,0.13,1.21,-0.18,0.38,-0.24
23:06:55,121988,629,665,697,737,829,10.96,-9.7,-43.96,0.02,-0.92,1.1,-0.18,0.38,-0.24
23:06:55,122013,629,660,701,736,829,10.96,-9.7,-43.96,-0.56,-0.33,1.18,-0.18,0.38,-0.24
23:06:55,122039,630,665,698,737,829,10.96,-9.7,-43.96,-0.52,-2,1.8,-0.18,0.38,-0.24
23:06:55,122067,630,663,701,736,831,10.96,-9.7,-43.96,-0.14,-1.82,0.39,-0.18,0.38,-0.24
23:06:55,122093,630,659,703,732,830,10.96,-9.7,-43.96,-1.11,-1.2,0.83,-0.18,0.38,-0.24
23:06:55,122118,630,652,703,719,830,10.96,-9.7,-43.96,0.02,-1.26,1.72,-0.18,0.38,-0.24
23:06:55,122144,630,651,702,713,830,10.96,-9.7,-43.96,-0.58,-0.87,0.79,-0.18,0.38,-0.24
23:06:55,122170,630,654,700,717,830,10.96,-9.7,-43.96,-0.83,-0.83,1.32,-0.18,0.38,-0.24
23:06:55,122196,631,655,695,722,830,10.96,-9.7,-43.96,-0.19,-0.61,0.86,-0.18,0.38,-0.24
23:06:55,122223,631,647,695,721,830,10.96,-9.7,-43.96,-0.53,-1.47,0.35,-0.18,0.38,-0.24
23:06:55,122249,631,644,699,715,830,10.96,-9.7,-43.96,-0.5,-0.8,1.23,-0.18,0.38,-0.24
23:06:55,122275,631,643,701,712,830,10.96,-9.7,-43.96,-0.46,-0.91,0.8,-0.18,0.38,-0.24
23:06:55,122300,631,642,693,710,831,10.96,-9.7,-43.96,-0.8,-0.46,0.89,-0.18,0.38,-0.24
23:06:55,122326,632,646,686,720,830,10.96,-9.7,-43.96,-0.67,-0.92,0.89,-0.18,0.38,-0.24
23:06:55,122354,633,657,675,728,830,10.96,-9.7,-43.96,-0.05,0.51,1.28,-0.18,0.38,-0.24
23:06:56,122380,633,663,670,737,830,10.96,-9.7,-43.96,0,-0.72,1.21,-0.18,0.38,-0.24
23:06:56,122406,636,660,676,733,831,10.96,-9.7,-43.96,-0.25,-0.38,1.08,-0.18,0.38,-0.24
23:06:56,122431,636,651,680,724,829,10.96,-9.7,-43.96,-0.26,-1.1,1.25,-0.18,0.38,-0.24
23:06:56,122457,636,647,684,715,829,10.96,-9.7,-43.96,-0.19,-0.34,0.62,-0.18,0.38,-0.24
23:06:56,122483,636,644,682,703,829,10.96,-9.7,-43.96,-0.39,-0.24,0.93,-0.18,0.38,-0.24
23:06:56,122510,636,646,676,694,831,10.96,-9.7,-43.96,-0.46,-0.82,1.01,-0.18,0.38,-0.24
23:06:56,122536,636,651,675,696,831,10.96,-9.7,-43.96,-0.31,-0.79,1.06,-0.18,0.38,-0.24
23:06:56,122562,634,660,672,710,830,10.96,-9.7,-43.96,-0.2,-0.31,1.02,-0.18,0.38,-0.24
23:06:56,122588,634,674,667,716,829,10.96,-9.7,-43.96,-0.44,-0.32,0.98,-0.18,0.38,-0.24
23:06:56,122613,636,687,670,716,831,10.96,-9.7,-43.96,-0.58,-1.2,1.47,-0.18,0.38,-0.24
23:06:56,122639,637,692,677,722,828,10.96,-9.7,-43.96,-0.7,-0.08,1.76,-0.18,0.38,-0.24
23:06:56,122667,635,692,684,733,830,10.96,-9.7,-43.96,-0.58,-0.74,0.3,-0.18,0.38,-0.24
23:06:56,122693,634,698,678,733,830,10.96,-9.7,-43.96,0.18,-0.34,0.8,-0.18,0.38,-0.24
23:06:56,122718,634,717,663,733,831,10.96,-9.7,-43.96,0.07,-0.87,1.3,-0.18,0.38,-0.24
23:06:56,122744,633,723,650,732,831,10.96,-9.7,-43.96,-0.34,0.19,0.85,-0.18,0.38,-0.24
23:06:56,122770,632,719,636,731,831,10.96,-9.7,-43.96,-0.01,-0.41,1.08,-0.18,0.38,-0.24
23:06:56,122795,632,717,635,731,831,10.96,-9.7,-43.96,0.07,-0.26,0.79,-0.18,0.38,-0.24
23:06:56,122823,631,712,638,718,830,10.96,-9.7,-43.96,-0.05,-1,0.95,-0.18,0.38,-0.24
23:06:56,122849,631,709,648,717,829,10.96,-9.7,-43.96,-0.24,-0.86,1.25,-0.18,0.38,-0.24
23:06:56,122875,631,701,652,722,832,10.96,-9.7,-43.96,-0.17,-0.52,1.14,-0.18,0.38,-0.24
23:06:56,122901,631,709,652,736,830,10.96,-9.7,-43.96,0.45,-0.55,0.34,-0.18,0.38,-0.24
23:06:56,122926,630,732,645,760,828,10.96,-9.7,-43.96,0.38,-0.4,0.93,-0.18,0.38,-0.24
23:06:56,122954,629,759,627,775,830,10.96,-9.7,-43.96,-0.1,0.08,1.17,-0.18,0.38,-0.24
23:06:56,122980,628,776,617,781,830,10.96,-9.7,-43.96,-0.84,-0.61,1.72,-0.18,0.38,-0.24
23:06:56,123005,628,773,625,775,832,10.96,-9.7,-43.96,-0.29,-0.6,1.21,-0.18,0.38,-0.24
23:06:56,123031,628,752,645,748,831,10.96,-9.7,-43.96,-0.32,0.31,1.39,-0.18,0.38,-0.24
23:06:56,123056,629,721,670,711,829,10.96,-9.7,-43.96,-0.15,0.08,1.31,-0.18,0.38,-0.24
23:06:56,123082,630,671,691,710,830,10.96,-9.7,-43.96,-0.34,-0.71,0.83,-0.18,0.38,-0.24
23:06:56,123118,630,649,701,710,831,10.96,-9.7,-43.96,0.48,-0.53,0.74,-0.18,0.38,-0.24
23:06:56,123145,631,657,677,720,830,10.96,-9.7,-43.96,-0.09,-1.15,1.17,-0.18,0.38,-0.24
23:06:56,123171,629,701,632,760,830,10.96,-9.7,-43.96,0.51,-0.93,1.14,-0.18,0.38,-0.24
23:06:56,123198,628,745,604,776,830,10.96,-9.7,-43.96,0.09,-1.38,0.76,-0.18,0.38,-0.24
23:06:56,123225,627,773,596,794,829,10.96,-9.7,-43.96,-0.2,-0.11,1.33,-0.18,0.38,-0.24
23:06:56,123252,627,768,606,786,829,10.96,-9.7,-43.96,-0.49,-0.64,1.19,-0.18,0.38,-0.24
23:06:56,123281,628,731,643,767,832,10.96,-9.7,-43.96,-0.67,-0.06,0.71,-0.18,0.38,-0.24
23:06:56,123306,633,692,678,736,830,10.96,-9.7,-43.96,-0.49,-1.38,0.79,-0.18,0.38,-0.24
23:06:56,123332,636,655,697,733,832,10.96,-9.7,-43.96,-0.24,-0.55,0.77,-0.18,0.38,-0.24
23:06:56,123357,633,648,704,725,830,10.96,-9.7,-43.96,-0.53,-0.61,0.54,-0.18,0.38,-0.24
23:06:57,123383,633,651,699,712,830,10.96,-9.7,-43.96,0.16,-1.45,0.86,-0.18,0.38,-0.24
23:06:57,123410,632,682,674,710,830,10.96,-9.7,-43.96,0.2,-1.31,0.7,-0.18,0.38,-0.24
23:06:57,123436,630,709,650,721,830,10.96,-9.7,-43.96,-0.07,-1.59,0.8,-0.18,0.38,-0.24
23:06:57,123462,629,726,643,751,830,10.96,-9.7,-43.96,-1.02,-1.25,1.06,-0.18,0.38,-0.24
23:06:57,123487,629,744,641,759,830,10.96,-9.7,-43.96,-0.08,-0.9,1.29,-0.18,0.38,-0.24
23:06:57,123513,629,745,640,773,830,10.96,-9.7,-43.96,-0.04,0.1,1.88,-0.18,0.38,-0.24
23:06:57,123538,629,727,651,774,830,10.96,-9.7,-43.96,-0.39,-0.59,1.2,-0.18,0.38,-0.24
23:06:57,123566,629,697,668,761,831,10.96,-9.7,-43.96,0.31,-0.62,1.39,-0.18,0.38,-0.24
23:06:57,123591,629,675,685,728,832,10.96,-9.7,-43.96,-0.12,-0.85,0.79,-0.18,0.38,-0.24
23:06:57,123617,629,660,692,709,830,10.96,-9.7,-43.96,-0.29,-1.07,1.03,-0.18,0.38,-0.24
23:06:57,123642,629,647,697,696,831,10.96,-9.7,-43.96,-0.11,-0.72,0.6,-0.18,0.38,-0.24
23:06:57,123668,629,655,694,696,829,10.96,-9.7,-43.96,-0.4,-0.42,0.77,-0.18,0.38,-0.24
23:06:57,123694,629,679,678,717,830,10.96,-9.7,-43.96,-0.29,-1.08,0.89,-0.18,0.38,-0.24
23:06:57,123721,629,706,667,747,830,10.96,-9.7,-43.96,0.33,-1.04,0.89,-0.18,0.38,-0.24
23:06:57,123747,629,728,666,770,831,10.96,-9.7,-43.96,-0.1,-0.67,1.58,-0.18,0.38,-0.24
23:06:57,123772,629,730,665,774,830,10.96,-9.7,-43.96,-0.24,-0.89,1.13,-0.18,0.38,-0.24
23:06:57,123798,629,726,666,771,830,10.96,-9.7,-43.96,-0.29,-0.87,1.27,-0.18,0.38,-0.24
23:06:57,123823,629,691,676,760,829,10.96,-9.7,-43.96,-0.34,-0.33,1.49,-0.18,0.38,-0.24
23:06:57,123849,630,681,675,747,829,10.96,-9.7,-43.96,-0.4,-0.2,0.43,-0.18,0.38,-0.24
23:06:57,123876,630,658,674,736,830,10.96,-9.7,-43.96,-0.83,-0.32,0.46,-0.18,0.38,-0.24
23:06:57,123902,630,659,674,731,830,10.96,-9.7,-43.96,-0.56,0.19,0.2,-0.18,0.38,-0.24
23:06:57,123928,629,661,674,731,830,10.96,-9.7,-43.96,-0.46,0,0.68,-0.18,0.38,-0.24
23:06:57,123953,629,670,673,731,829,10.96,-9.7,-43.96,0.1,0.37,1.14,-0.18,0.38,-0.24
23:06:57,123979,629,696,671,735,831,10.96,-9.7,-43.96,-0.35,0.23,0.95,-0.18,0.38,-0.24
23:06:57,124006,629,721,660,752,830,10.96,-9.7,-43.96,0.8,-1.47,0.93,-0.18,0.38,-0.24
23:06:57,124032,629,731,654,764,830,10.96,-9.7,-43.96,0,-1.07,1.35,-0.18,0.38,-0.24
23:06:57,124057,629,727,661,774,828,10.96,-9.7,-43.96,0.13,-0.89,1.22,-0.18,0.38,-0.24
23:06:57,124083,629,705,677,772,831,10.96,-9.7,-43.96,-0.62,-0.57,0.64,-0.18,0.38,-0.24
23:06:57,124109,631,690,694,757,831,10.96,-9.7,-43.96,0.2,-0.87,1.76,-0.18,0.38,-0.24
23:06:57,124134,630,670,696,748,830,10.96,-9.7,-43.96,0.04,-1.19,1.14,-0.18,0.38,-0.24
23:06:57,124162,630,658,705,735,832,10.96,-9.7,-43.96,-0.24,-1.2,1.4,-0.18,0.38,-0.24
23:06:57,124187,630,666,691,732,830,10.96,-9.7,-43.96,-0.88,-1.1,0.42,-0.18,0.38,-0.24
23:06:57,124213,630,678,674,736,830,10.96,-9.7,-43.96,0.09,-1.24,1.4,-0.18,0.38,-0.24
23:06:57,124238,630,687,679,753,830,10.96,-9.7,-43.96,0.38,-0.1,1.02,-0.18,0.38,-0.24
23:06:57,124264,629,699,675,772,831,10.96,-9.7,-43.96,-0.06,-0.79,0.86,-0.18,0.38,-0.24
23:06:57,124289,628,712,669,760,828,10.96,-9.7,-43.96,0.26,-1.29,1.15,-0.18,0.38,-0.24
23:06:57,124317,628,711,664,753,829,10.96,-9.7,-43.96,0.33,-1.59,1.09,-0.18,0.38,-0.24
23:06:57,124343,629,696,668,748,830,10.96,-9.7,-43.96,-0.08,-0.73,1.11,-0.18,0.38,-0.24
23:06:58,124368,629,693,666,779,831,10.96,-9.7,-43.96,-0.74,-1.09,0.37,-0.18,0.38,-0.24
23:06:58,124394,630,713,662,767,825,10.96,-9.7,-43.96,-0.09,-0.84,1.68,-0.18,0.38,-0.24
23:06:58,124419,630,712,663,806,830,10.96,-9.7,-43.96,0.19,-0.29,1.18,-0.18,0.38,-0.24
23:06:58,124447,630,744,666,799,830,10.96,-9.7,-43.96,0.36,-1.32,1.01,-0.18,0.38,-0.24
23:06:58,124472,629,712,670,795,831,10.96,-9.7,-43.96,0.09,-0.1,1.51,-0.18,0.38,-0.24
23:06:58,124498,629,695,682,766,830,10.96,-9.7,-43.96,-0.05,-1.17,1.04,-0.18,0.38,-0.24
23:06:58,124524,629,672,677,751,830,10.96,-9.7,-43.96,-0.84,-1.26,1.22,-0.18,0.38,-0.24
23:06:58,124549,629,666,656,740,830,10.96,-9.7,-43.96,-0.18,-1.71,0.53,-0.18,0.38,-0.24
23:06:58,124575,628,661,651,751,829,10.96,-9.7,-43.96,0.29,-1.26,1.15,-0.18,0.38,-0.24
23:06:58,124602,628,669,649,760,829,10.96,-9.7,-43.96,0.32,-1.98,1.3,-0.18,0.38,-0.24
23:06:58,124628,628,682,650,762,830,10.96,-9.7,-43.96,-0.2,-0.89,1.58,-0.18,0.38,-0.24
23:06:58,124653,628,682,662,775,827,10.96,-9.7,-43.96,-0.11,-1.51,0.73,-0.18,0.38,-0.24
23:06:58,124679,628,679,683,790,828,10.96,-9.7,-43.96,0.17,-1.44,0.68,-0.18,0.38,-0.24
23:06:58,124704,628,678,681,794,823,10.96,-9.7,-43.96,0.35,-0.49,1.38,-0.18,0.38,-0.24
23:06:58,124730,629,673,703,795,829,10.96,-9.7,-43.96,0.19,-0.26,1.28,-0.18,0.38,-0.24
23:06:58,124758,628,674,733,793,834,10.96,-9.7,-43.96,-0.14,-1.01,0.84,-0.18,0.38,-0.24
23:06:58,124783,628,692,729,769,833,10.96,-9.7,-43.96,0.23,-0.44,1.5,-0.18,0.38,-0.24
23:06:58,124809,627,703,731,741,829,10.96,-9.7,-43.96,0.88,-0.27,0.97,-0.18,0.38,-0.24
23:06:58,124834,627,706,728,730,839,10.96,-9.7,-43.96,0.07,-0.33,0.59,-0.18,0.38,-0.24
23:06:58,124860,627,719,720,720,841,10.96,-9.7,-43.96,0,-1.48,1.13,-0.18,0.38,-0.24
23:06:58,124885,627,721,720,720,840,10.96,-9.7,-43.96,-0.77,-1.45,0.41,-0.18,0.38,-0.24
23:06:58,124913,627,723,720,747,840,10.96,-9.7,-43.96,-0.45,-0.99,0.39,-0.18,0.38,-0.24
23:06:58,124939,627,735,711,765,838,10.96,-9.7,-43.96,0.11,-0.65,1.1,-0.18,0.38,-0.24
23:06:58,124964,627,740,705,758,842,10.96,-9.7,-43.96,0.19,-1.48,0.79,-0.18,0.38,-0.24
23:06:58,124990,627,732,699,772,841,10.96,-9.7,-43.96,0,-1.29,0.13,-0.18,0.38,-0.24
23:06:58,125015,628,711,687,785,842,10.96,-9.7,-43.96,0.36,-0.09,0.64,-0.18,0.38,-0.24
23:06:58,125043,629,700,684,785,841,10.96,-9.7,-43.96,0.39,-1.63,0.82,-0.18,0.38,-0.24
23:06:58,125068,629,701,675,784,842,10.96,-9.7,-43.96,-0.01,-0.55,0.75,-0.18,0.38,-0.24
23:06:58,125094,628,706,669,775,844,10.96,-9.7,-43.96,-0.11,-0.41,1.21,-0.18,0.38,-0.24
23:06:58,125119,628,697,667,760,843,10.96,-9.7,-43.96,-0.83,0.35,1.37,-0.18,0.38,-0.24
23:06:58,125145,628,694,665,753,838,10.96,-9.7,-43.96,-0.16,-0.49,0.72,-0.18,0.38,-0.24
23:06:58,125171,628,686,668,751,836,10.96,-9.7,-43.96,0.29,-0.83,0.81,-0.18,0.38,-0.24
23:06:58,125198,628,682,681,760,833,10.96,-9.7,-43.96,-0.29,0.4,0.8,-0.18,0.38,-0.24
23:06:58,125224,628,679,690,769,836,10.96,-9.7,-43.96,-0.64,0.39,1.36,-0.18,0.38,-0.24
23:06:58,125249,628,680,695,769,831,10.96,-9.7,-43.96,0.07,-0.41,1.25,-0.18,0.38,-0.24
23:06:58,125275,628,668,695,771,831,10.96,-9.7,-43.96,0.29,-0.59,0.26,-0.18,0.38,-0.24
23:06:58,125300,628,672,686,772,833,10.96,-9.7,-43.96,0.04,-0.3,0.75,-0.18,0.38,-0.24
23:06:58,125326,628,672,685,776,825,10.96,-9.7,-43.96,0.55,-0.2,1.04,-0.18,0.38,-0.24
23:06:58,125354,628,672,691,783,826,10.96,-9.7,-43.96,-0.53,-2,-0.05,-0.18,0.38,-0.24
23:06:59,125379,628,661,698,778,830,10.96,-9.7,-43.96,0.15,-0.92,1.07,-0.18,0.38,-0.24
23:06:59,125405,628,650,704,769,833,10.96,-9.7,-43.96,-0.13,-1.36,0.86,-0.18,0.38,-0.24
23:06:59,125430,628,645,701,766,831,10.96,-9.7,-43.96,-0.03,-1.25,0.86,-0.18,0.38,-0.24
23:06:59,125456,628,646,696,766,831,10.96,-9.7,-43.96,0.57,-0.75,1.71,-0.18,0.38,-0.24
23:06:59,125481,628,656,696,772,832,10.96,-9.7,-43.96,0,-1.35,0.93,-0.18,0.38,-0.24
23:06:59,125509,628,669,697,783,832,10.96,-9.7,-43.96,0.32,-1.19,0.66,-0.18,0.38,-0.24
23:06:59,125534,627,668,702,781,832,10.96,-9.7,-43.96,0.57,-1.52,0.66,-0.18,0.38,-0.24
23:06:59,125560,628,654,713,780,823,10.96,-9.7,-43.96,-0.22,-0.84,0.74,-0.18,0.38,-0.24
23:06:59,125586,628,650,714,779,825,10.96,-9.7,-43.96,-0.42,-0.51,1.01,-0.18,0.38,-0.24
23:06:59,125611,628,649,715,773,835,10.96,-9.7,-43.96,-0.41,-1.92,-0.3,-0.18,0.38,-0.24
23:06:59,125639,628,653,714,773,836,10.96,-9.7,-43.96,0.18,-0.86,1.69,-0.18,0.38,-0.24
23:06:59,125664,627,661,712,766,837,10.96,-9.7,-43.96,-0.37,-1.16,1.1,-0.18,0.38,-0.24
23:06:59,125690,628,671,710,757,837,10.96,-9.7,-43.96,-0.59,-0.58,1.13,-0.18,0.38,-0.24
23:06:59,125715,627,672,698,762,837,10.96,-9.7,-43.96,-0.33,-1.99,0.45,-0.18,0.38,-0.24
23:06:59,125741,627,675,698,766,836,10.96,-9.7,-43.96,-0.63,-1.8,0.71,-0.18,0.38,-0.24
23:06:59,125766,627,677,703,767,832,10.96,-9.7,-43.96,-0.23,-0.43,1,-0.18,0.38,-0.24
23:06:59,125794,627,680,705,759,831,10.96,-9.7,-43.96,0.64,-1.82,1.41,-0.18,0.38,-0.24
23:06:59,125820,628,678,717,748,838,10.96,-9.7,-43.96,-0.12,-1.25,1.01,-0.18,0.38,-0.24
23:06:59,125845,627,665,718,747,831,10.96,-9.7,-43.96,0.29,-0.65,1.27,-0.18,0.38,-0.24
23:06:59,125871,628,667,718,752,835,10.96,-9.7,-43.96,-0.29,-0.28,1.19,-0.18,0.38,-0.24
23:06:59,125896,627,680,713,765,838,10.96,-9.7,-43.96,0.11,-1.14,1.23,-0.18,0.38,-0.24
23:06:59,125922,627,701,694,771,839,10.96,-9.7,-43.96,0.1,-0.94,1.08,-0.18,0.38,-0.24
23:06:59,125949,627,712,685,760,838,10.96,-9.7,-43.96,-0.13,-1.95,1.14,-0.18,0.38,-0.24
23:06:59,125975,627,706,687,754,830,10.96,-9.7,-43.96,-0.37,-1.23,0.81,-0.18,0.38,-0.24
23:06:59,126000,627,689,693,749,825,10.96,-9.7,-43.96,-0.26,-0.87,1.26,-0.18,0.38,-0.24
23:06:59,126026,627,675,708,755,825,10.96,-9.7,-43.96,0,-0.81,0.17,-0.18,0.38,-0.24
23:06:59,126051,628,668,719,762,827,10.96,-9.7,-43.96,0.24,-0.86,1.28,-0.18,0.38,-0.24
23:06:59,126174,627,662,695,765,829,10.96,-9.7,-43.96,-1.03,-0.73,0.71,-0.18,0.38,-0.24
23:06:59,126199,627,673,698,777,830,10.96,-9.7,-43.96,0.46,-1.2,0.38,-0.18,0.38,-0.24
23:06:59,126225,627,668,706,776,831,10.96,-9.7,-43.96,0,-1.16,0.35,-0.18,0.38,-0.24
23:06:59,126250,627,655,714,768,831,10.96,-9.7,-43.96,-0.27,-1.76,0.25,-0.18,0.38,-0.24
23:06:59,126276,628,646,731,757,830,10.96,-9.7,-43.96,-1.36,-1.89,0.64,-0.18,0.38,-0.24
23:06:59,126301,631,640,760,754,832,10.96,-9.7,-43.96,-0.11,-1.7,1.47,-0.18,0.38,-0.24
23:06:59,126329,634,638,769,782,832,10.96,-9.7,-43.96,0.68,-1.04,1.14,-0.18,0.38,-0.24
23:06:59,126354,634,637,764,788,831,10.96,-9.7,-43.96,-0.23,-1.82,0.43,-0.18,0.38,-0.24
23:07:00,126380,632,637,724,787,831,10.96,-9.7,-43.96,-0.34,-1.13,1.04,-0.18,0.38,-0.24
23:07:00,126406,631,637,653,786,830,10.96,-9.7,-43.96,-0.32,-0.56,0.37,-0.18,0.38,-0.24
23:07:00,126431,631,636,664,796,830,10.96,-9.7,-43.96,0.08,-1.99,1.7,-0.18,0.38,-0.24
23:07:00,126457,632,636,676,807,829,10.96,-9.7,-43.96,-0.74,-0.13,0.96,-0.18,0.38,-0.24
23:07:00,126484,636,636,724,812,831,10.96,-9.7,-43.96,0.04,-0.64,1.69,-0.18,0.38,-0.24
23:07:00,126510,635,638,732,797,830,10.96,-9.7,-43.96,-0.07,-1.05,1.07,-0.18,0.38,-0.24
23:07:00,126535,631,637,728,771,833,10.96,-9.7,-43.96,0.53,-1.04,0.71,-0.18,0.38,-0.24
23:07:00,126561,630,641,730,747,832,10.96,-9.7,-43.96,-0.1,-1.32,0.3,-0.18,0.38,-0.24
23:07:00,126586,629,658,727,752,833,10.96,-9.7,-43.96,0.09,-1.05,0.52,-0.18,0.38,-0.24
23:07:00,126612,629,679,724,742,830,10.96,-9.7,-43.96,-0.33,-1.6,1.1,-0.18,0.38,-0.24
23:07:00,126640,629,676,728,760,833,10.96,-9.7,-43.96,-0.3,-1.04,0.49,-0.18,0.38,-0.24
23:07:00,126665,629,662,731,757,833,10.96,-9.7,-43.96,-0.28,-1.38,1.85,-0.18,0.38,-0.24
23:07:00,126691,629,645,732,742,834,10.96,-9.7,-43.96,-0.75,-1.27,0.45,-0.18,0.38,-0.24
23:07:00,126716,629,645,730,742,834,10.96,-9.7,-43.96,-0.11,-0.27,1.09,-0.18,0.38,-0.24
23:07:00,126742,629,644,725,740,830,10.96,-9.7,-43.96,-0.41,-0.87,0.72,-0.18,0.38,-0.24
23:07:00,126769,629,646,720,736,832,10.96,-9.7,-43.96,-0.41,-1.32,0.68,-0.18,0.38,-0.24
23:07:00,126795,629,649,715,721,833,10.96,-9.7,-43.96,-0.17,-1.82,0.66,-0.18,0.38,-0.24
23:07:00,126820,629,652,707,715,831,10.96,-9.7,-43.96,-0.12,-1.56,0.82,-0.18,0.38,-0.24
23:07:00,126846,629,655,707,715,832,10.96,-9.7,-43.96,-0.43,-0.67,0.48,-0.18,0.38,-0.24
23:07:00,126871,628,662,704,728,832,10.96,-9.7,-43.96,0.24,-2,1.04,-0.18,0.38,-0.24
23:07:00,126897,629,683,703,754,831,10.96,-9.7,-43.96,0.08,-1,1.09,-0.18,0.38,-0.24
23:07:00,126925,629,700,695,779,832,10.96,-9.7,-43.96,-0.52,-0.43,1.98,-0.18,0.38,-0.24
23:07:00,126950,628,707,699,783,831,10.96,-9.7,-43.96,-0.45,0.58,1.52,-0.18,0.38,-0.24
23:07:00,126976,629,698,700,783,830,10.96,-9.7,-43.96,-0.41,-1.68,0.99,-0.18,0.38,-0.24
23:07:00,127001,629,663,702,777,834,10.96,-9.7,-43.96,0.49,-1.3,0.7,-0.18,0.38,-0.24
23:07:00,127027,629,652,702,760,831,10.96,-9.7,-43.96,-0.61,0.05,0.56,-0.18,0.38,-0.24
23:07:00,127052,629,646,699,757,831,10.96,-9.7,-43.96,-0.4,-0.98,0.47,-0.18,0.38,-0.24
23:07:00,127080,629,662,697,721,832,10.96,-9.7,-43.96,-1.08,-1.19,1.19,-0.18,0.38,-0.24
23:07:00,127105,628,672,689,741,834,10.96,-9.7,-43.96,-0.53,-1.17,1.49,-0.18,0.38,-0.24
23:07:00,127131,628,669,697,759,830,10.96,-9.7,-43.96,0.22,-0.53,1.72,-0.18,0.38,-0.24
23:07:00,127157,629,685,698,767,832,10.96,-9.7,-43.96,-0.12,-1.52,1.52,-0.18,0.38,-0.24
23:07:00,127182,629,692,700,782,833,10.96,-9.7,-43.96,-0.14,-1.25,1.59,-0.18,0.38,-0.24
23:07:00,127208,628,690,702,793,835,10.96,-9.7,-43.96,0.27,-0.87,0.77,-0.18,0.38,-0.24
23:07:00,127235,628,685,700,771,835,10.96,-9.7,-43.96,0.26,-1.57,0.58,-0.18,0.38,-0.24
23:07:00,127261,628,674,707,740,831,10.96,-9.7,-43.96,0.21,-0.48,1.21,-0.18,0.38,-0.24
23:07:00,127286,629,642,738,743,833,10.96,-9.7,-43.96,0.03,-1.04,0.53,-0.18,0.38,-0.24
23:07:00,127312,629,639,749,752,831,10.96,-9.7,-43.96,-1.13,-0.36,1.72,-0.18,0.38,-0.24
23:07:00,127337,630,639,741,752,834,10.96,-9.7,-43.96,-0.48,-1.13,1.01,-0.18,0.38,-0.24
23:07:00,127363,630,649,724,752,832,10.96,-9.7,-43.96,-0.65,-0.6,0.24,-0.18,0.38,-0.24
23:07:01,127391,628,658,692,747,834,10.96,-9.7,-43.96,-0.15,-1.47,0.98,-0.18,0.38,-0.24
23:07:01,127416,628,652,691,742,830,10.96,-9.7,-43.96,-0.46,0.1,0.59,-0.18,0.38,-0.24
23:07:01,127442,629,656,692,738,831,10.96,-9.7,-43.96,-1.08,-0.74,1.26,-0.18,0.38,-0.24
